회차,순번,당첨등수,당첨유형,당첨유형코드,판매점명,판매점ID,전화번호,운영코드,시도,시군구,상세주소,전체주소,위도,경도,로또645판매,연금복권판매,스피또1000판매,스피또2000판매,신규연금복권판매
1050,39,2,,N,행복충전소,14100251,031-664-1210,1,경기,평택시,,경기 평택시  탄현로 332-2,37.081804,127.05641,Y,Y,Y,Y,Y
1050,41,2,,N,현대할인마트,14100051,031-632-7010,1,경기,이천시,,경기 이천시  경충대로 3142,37.30649,127.40324,Y,N,Y,Y,Y
1050,42,2,,N,골든벨로또,14140214,,1,경기,이천시,,경기 이천시  구만리로 348 1층,37.281511,127.4687,Y,Y,Y,Y,Y
1050,43,2,,N,노다지 복권방,14141309,,3,경기,수원시 장안구,,경기 수원시 장안구  팔달로279번길 4 1층(영화동),37.290112,127.01514,Y,N,N,N,N
1050,44,2,,N,태일이엔지,14120040,,1,경기,수원시 권선구,,경기 수원시 권선구  경수대로302번길 22 상가동 107호(권선동 권선한양아파트),37.253223,127.022,Y,Y,Y,Y,Y
1050,45,2,,N,럭키로또판매점,14110398,031-751-5150,1,경기,성남시 수정구,,경기 성남시 수정구  수정로 68 세종빌딩 1층 3호,37.43964,127.12829,Y,N,Y,Y,Y
1050,46,2,,N,돈벼락 복권판매점,14140739,031-697-8837,1,경기,성남시 분당구,,경기 성남시 분당구  구미로9번길 17 104호(구미동 광림빌딩),37.33987,127.109925,Y,Y,Y,Y,Y
1050,47,2,,N,종합복권,14141303,031-707-8980,3,경기,성남시 분당구,,경기 성남시 분당구  판교로 700 상가동 109호 (야탑동 분당테크노파크),37.40468,127.151552,Y,N,N,N,N
1050,48,2,,N,로또복권판매점,14110223,032-329-4747,1,경기,부천시,,경기 부천시  소향로37번길 13-20 106호,37.50444,126.75089,Y,N,Y,Y,Y
1050,50,2,,N,별내로또(픽미픽미아이스삼육대점),14130103,,3,경기,남양주시,,경기 남양주시  순화궁로 272 115호,37.651594,127.129418,N,N,Y,Y,Y
1050,51,2,,N,초월역복권판매점,14141705,031-765-1174,1,경기,광주시,,경기 광주시  경충대로 1043 1호,37.371662,127.3011,Y,Y,Y,Y,Y
1050,52,2,,N,드림복권,14141060,,3,경기,고양시 덕양구,,경기 고양시 덕양구  동산2로 39 101호,37.64283,126.883132,N,N,Y,Y,Y
1050,53,2,,N,고양행복복권,14140326,02-371-1029,1,경기,고양시 덕양구,,경기 고양시 덕양구  삼송로 142,37.652316,126.88982,Y,N,Y,Y,Y
1050,55,2,,N,관동양행,14240136,,1,강원,강릉시,,강원 강릉시  범일로 597 1층 104호(내곡동),37.741002,128.88007,Y,N,Y,Y,Y
1050,56,2,,N,팡팡복권방,14390010,043-535-5358,1,충북,진천군,,충북 진천군  장기길 102,36.990042,127.44531,Y,Y,Y,Y,Y
1050,58,2,,N,대박나라,14340061,,1,충북,괴산군,,충북 괴산군  읍내로 298,36.809459,127.79532,Y,Y,Y,Y,Y
1050,59,2,,N,로또,14410064,041-632-8855,3,충남,홍성군,,충남 홍성군  조양로 162,36.601037,126.667633,Y,N,N,N,N
1050,61,2,,N,테크노벨리복권,14400049,041-545-1736,1,충남,아산시,,충남 아산시  아산밸리중앙로 102 1층 102호,36.923262,127.05935,Y,Y,Y,Y,Y
1050,62,2,,N,드림통신(구)굿타임24아산석정점,14400074,041-549-7011,1,충남,아산시,,충남 아산시  충무로 230,36.801379,127.00758,Y,N,Y,Y,Y
1050,63,2,,N,왕대박복권,14420006,,1,충남,논산시,,충남 논산시  연산면 계백로 1853 편의점,36.212401,127.17896,Y,N,Y,Y,Y
1050,64,2,,N,로또 계룡에스파,14440215,,1,충남,계룡시,,충남 계룡시  엄사중앙로 66 제상가2동 112호,36.265475,127.25871,Y,N,Y,Y,Y
1050,65,2,,N,다농현대보석,14500151,063-254-5211,1,전북,전주시 덕진구,,전북 전주시 덕진구  시천로 96-14,35.867268,127.11611,Y,N,Y,Y,Y
1050,66,2,,N,해빛전주역점,14590062,070-8225-3469,1,전북,전주시 덕진구,,전북 전주시 덕진구  백제대로 835,35.825708,127.16579,Y,N,Y,Y,Y
1050,67,2,,N,다모아마트,14500095,063-854-2720,1,전북,익산시,,전북 익산시  약촌로 31,35.936875,126.97854,Y,N,Y,Y,Y
1050,69,2,,N,여기있었네복권방,14500044,063-546-6452,1,전북,김제시,,전북 김제시  남북로 171,35.799391,126.88457,Y,N,Y,Y,Y
1050,70,2,,N,종합복권방,14610106,061-536-8161,1,전남,해남군,,전남 해남군  해남로 34 종합복권방편의점,34.570811,126.61085,Y,Y,Y,Y,Y
1050,71,2,,N,진도꽃집,14640187,,1,전남,진도군,,전남 진도군  쌍정2길 31-2 1층,34.482536,126.26467,Y,N,Y,Y,Y
1050,72,2,,N,천하명당,14610012,061-692-0411,1,전남,여수시,,전남 여수시  망마로 107,34.757201,127.67402,Y,Y,Y,Y,Y
1050,73,2,,N,죽림복권판매점,14620014,061-681-1896,1,전남,여수시,,전남 여수시  죽림중앙로 4,34.761158,127.63594,Y,Y,Y,Y,Y
1050,74,2,,N,로또복권,14640034,,1,전남,순천시,,전남 순천시  오천6길 6-8,34.932903,127.49341,Y,N,Y,Y,Y
1050,75,2,,N,로또복권방,14620004,061-795-1634,1,전남,광양시,,전남 광양시  백운1로 159 CU편의점내,34.943243,127.75824,Y,N,Y,Y,Y
1050,76,2,,N,세븐일레븐 포항해도코리아점,14700070,054-272-4383,1,경북,포항시 남구,,경북 포항시 남구  문예로 125,36.017919,129.36763,Y,N,Y,Y,Y
1050,77,2,,N,대박찬스로또복권방,14700007,054-832-8803,1,경북,의성군,,경북 의성군  문소3길 95-1,36.35441,128.69415,Y,Y,Y,Y,Y
1050,78,2,,N,택지 복권방,14740201,,1,경북,영주시,,경북 영주시  대학로 240 1층 102호(가흥동),36.816778,128.605,Y,N,Y,Y,Y
1050,79,2,,N,로또기획,14710084,070-8936-5302,1,경북,안동시,,경북 안동시  경북대로 443,36.568095,128.69785,Y,Y,Y,Y,Y
1050,80,2,,N,복권천하명당(선산점),14710068,054-481-7773,1,경북,구미시,,경북 구미시  남문로4길 19,36.241075,128.30372,Y,Y,Y,Y,Y
1050,82,2,,N,씨스페이스 구미산동휴게점,14710061,054-455-3131,1,경북,구미시,,경북 구미시  신당1로4길 3,36.154369,128.42993,Y,Y,Y,Y,Y
1050,83,2,,N,마산부림마트,14890003,055-223-9948,1,경남,창원시 마산합포구,,경남 창원시 마산합포구  3·15대로 345 4필지,35.205776,128.57262,Y,N,Y,Y,Y
1050,85,2,,N,로또명당,14810178,,1,경남,양산시,,경남 양산시  평산6길 6 복권판매점,35.382136,129.15138,Y,N,Y,Y,Y
1050,86,2,,N,스마일,14840320,,1,경남,양산시,,경남 양산시  북안남4길 2 복권판매점,35.345411,129.03838,Y,Y,Y,Y,Y
1050,87,2,,N,로또 휴게,14940047,,1,제주,제주시,,제주 제주시  연삼로 626,33.506299,126.55472,Y,N,Y,Y,Y
1051,1,1,자동,Q,장보고복권방,11101531,02-2208-0911,1,서울,중랑구,,서울 중랑구  면목로 288,37.578381,127.08622,Y,N,Y,Y,Y
1051,15,1,자동,Q,월드 복권방,11140448,,1,서울,강서구,,서울 강서구  곰달래로53길 41 1층 102호(화곡동 재룡빌딩),37.533515,126.85879,Y,N,Y,Y,Y
1051,17,1,자동,Q,럭키마켓,11101646,02-488-8848,1,서울,강동구,,서울 강동구  명일로 159 1층,37.533145,127.144219,Y,N,Y,Y,Y
1051,24,1,자동,Q,지에스25 신매태왕점로또,12710079,,1,대구,수성구,,대구 수성구  욱수천로 70 편의점_GS25,35.834526,128.71159,Y,N,Y,Y,Y
1051,26,1,자동,Q,로또명당(북부점),12700068,053-357-9839,1,대구,서구,,대구 서구  서대구로 318-1,35.886004,128.55789,Y,N,Y,Y,Y
1051,28,1,자동,Q,수 로또 대박점,12840303,,1,인천,서구,,인천 서구  석남로 78 1층,37.500785,126.67019,Y,N,Y,Y,Y
1051,29,1,자동,Q,노다지복권방,12800071,032-261-2149,1,인천,미추홀구,,인천 미추홀구  한나루로 400 학익시장 외7필지125호,37.443245,126.66467,Y,N,Y,Y,Y
1051,31,1,자동,Q,안전열쇠,12800219,032-551-4477,1,인천,계양구,,인천 계양구  경명대로 1124 명인프라자102호,37.542863,126.73186,Y,N,Y,Y,Y
1051,35,1,자동,Q,진 복권방,14141623,,1,경기,포천시,,경기 포천시  송우로 55-5 101호 성조빌딩,37.828922,127.14272,Y,N,Y,Y,Y
1051,44,1,자동,Q,세븐일레븐 홍익점,14140220,,1,경기,안성시,,경기 안성시  종합운동장로 161,37.012952,127.32577,Y,N,Y,Y,Y
1051,46,1,자동,Q,대선세무경영사무소,14110441,031-415-7070,1,경기,안산시 상록구,,경기 안산시 상록구  석호로 170 1층,37.295924,126.85253,Y,N,Y,Y,Y
1051,62,1,자동,Q,불티나,14200037,,1,강원,춘천시,,강원 춘천시  후석로462번길 94-1 1층,37.890952,127.75197,Y,Y,Y,Y,Y
1051,63,1,수동,M,복앤돈복권방,14340197,,1,충북,충주시,,충북 충주시  충원대로 1528 103호,37.010302,127.91592,Y,N,Y,Y,Y
1051,66,1,자동,Q,로또당진합덕원룸점,14430044,,1,충남,당진시,,충남 당진시  미락5길 27-3 1층 101호,36.807684,126.76821,Y,N,Y,Y,Y
1051,73,1,자동,Q,로또복권맥,14610017,061-652-1281,3,전남,여수시,,전남 여수시  여문1로 52,34.753353,127.704488,N,Y,Y,N,N
1051,77,1,자동,Q,진양상회,14700010,054-636-0727,1,경북,영주시,,경북 영주시  선비로 68,36.811228,128.62408,Y,Y,Y,Y,Y
1051,82,1,자동,Q,합천우리복권방,14810197,,1,경남,합천군,,경남 합천군  핫들2로 8 1층,35.568408,128.16541,Y,N,Y,Y,Y
1051,86,1,자동,Q,씨유 남해 현대점,14840303,055-864-4243,1,경남,남해군,,경남 남해군  화전로 60,34.836647,127.89453,Y,N,Y,Y,Y
1051,2,2,,N,씨유 망우점 2,11110161,,1,서울,중랑구,,서울 중랑구  망우로 410 1층,37.598976,127.09761,Y,N,Y,Y,Y
1051,3,2,,N,GS25(동묘역점),11130001,02-2253-0123,3,서울,종로구,,서울 종로구  종로 344,37.572722,127.016083,Y,N,N,N,N
1051,4,2,,N,왕대박,11100156,02-847-6637,1,서울,영등포구,,서울 영등포구  영등포로 412,37.512317,126.92183,Y,N,Y,Y,Y
1051,5,2,,N,명지복권방,11100276,02-431-2057,1,서울,송파구,,서울 송파구  거마로 55 101호,37.497838,127.146231,Y,Y,Y,Y,Y
1051,6,2,,N,태성철물,11110655,02-413-7824,1,서울,송파구,,서울 송파구  올림픽로32길 39 방이동 먹자골목 내,37.513073,127.110704,Y,N,Y,Y,Y
1051,7,2,,N,데이앤나잇,11100683,02-916-6584,1,서울,성북구,,서울 성북구  종암로 132 종암우림카이저팰리스 1층 101호,37.601919,127.03351,Y,N,Y,Y,Y
1051,8,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1051,9,2,,N,지원물산,11101357,02-978-5479,1,서울,노원구,,서울 노원구  공릉로 108,37.619831,127.07812,Y,Y,Y,Y,Y
1051,10,2,,N,스파,11100773,02-951-6465,1,서울,노원구,,서울 노원구  동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
1051,11,2,,N,가판점,11100937,02-973-8951,1,서울,노원구,,서울 노원구  동일로  1231-2,37.639147,127.06661,Y,Y,Y,Y,Y
1051,12,2,,N,다모아복권,11100024,02-2618-3257,1,서울,구로구,,서울 구로구  경인로19길 4,37.495924,126.842779,Y,N,Y,Y,Y
1051,13,2,,N,일등복권,11140165,,3,서울,강서구,,서울 강서구  초원로 83 101호,37.567688,126.814766,N,Y,Y,Y,N
1051,14,2,,N,행운복권방,11140455,070-4154-0099,1,서울,강서구,,서울 강서구  화곡로68길 132 1층,37.556529,126.86073,Y,N,Y,Y,Y
1051,16,2,,N,CU(수유대로점),21100264,02-990-4895,3,서울,강북구,,서울 강북구  노해로 121 두울빌딩,37.646048,127.024397,N,N,Y,Y,Y
1051,18,2,,N,돼지복권,11101167,,1,서울,강동구,,서울 강동구  올림픽로 746 101호,37.547699,127.12698,Y,N,Y,Y,Y
1051,19,2,,N,스카이 복권,12640159,,1,부산,사상구,,부산 사상구  모덕로 32,35.1823,128.97968,Y,Y,Y,Y,Y
1051,20,2,,N,감전복권방,12690024,051-322-9260,3,부산,사상구,,부산 사상구  새벽시장로 59 야따이,35.15534,128.980295,N,N,Y,Y,Y
1051,21,2,,N,셀프카메라,12600326,,1,부산,부산진구,,부산 부산진구  가야대로443번길 30,35.154545,129.0217,Y,N,Y,Y,Y
1051,22,2,,N,천하명당초량점,12600057,051-465-9497,1,부산,동구,,부산 동구  중앙대로221번길 3,35.11688,129.0401,Y,N,Y,Y,Y
1051,23,2,,N,부일카서비스,12600054,051-637-7747,1,부산,동구,,부산 동구  자성로133번길 35,35.140055,129.06305,Y,N,Y,Y,Y
1051,25,2,,N,세진전자통신,12700270,053-566-4466,1,대구,서구,,대구 서구  서대구로 156,35.871898,128.55519,Y,Y,Y,Y,Y
1051,27,2,,N,이유복권,12840297,,1,인천,서구,,인천 서구  이음대로 378 로뎀타워 1층 114호,37.593077,126.7127,Y,N,Y,Y,Y
1051,30,2,,N,행복드림,12800209,032-544-5900,1,인천,계양구,,인천 계양구  장제로 879,37.545475,126.73872,Y,N,Y,Y,Y
1051,32,2,,N,복드림로또방,13130001,,1,울산,중구,,울산 중구  유곡로 70,35.557641,129.30244,Y,Y,Y,Y,Y
1051,33,2,,N,씨엔복권,13100053,052-292-3540,1,울산,중구,,울산 중구  염포로 34,35.559899,129.34518,Y,N,Y,Y,Y
1051,34,2,,N,동명로또,14130192,,1,경기,화성시,,경기 화성시  동탄기흥로257번나길 8-1 103호,37.182602,127.08964,Y,Y,Y,Y,Y
1051,36,2,,N,평택포승점로또,14110663,031-682-9985,1,경기,평택시,,경기 평택시  여술로 24 CU편의점 내,36.988089,126.84539,Y,N,Y,Y,Y
1051,37,2,,N,일등로또편의점,14130166,031-637-1710,1,경기,이천시,,경기 이천시  증신로 258 1층 편의점,37.288315,127.46513,Y,N,Y,Y,Y
1051,38,2,,N,행운복권방,14110305,031-851-1764,1,경기,의정부시,,경기 의정부시  충의로 55,37.736763,127.0872,Y,N,Y,Y,Y
1051,39,2,,N,스타복권,14141549,,1,경기,의정부시,,경기 의정부시  호국로 1075 1층(가능동),37.742805,127.02323,Y,N,Y,Y,Y
1051,40,2,,N,대박찬스복권방,14100152,031-284-5545,3,경기,용인시 기흥구,,경기 용인시 기흥구  상갈로 1,37.266569,127.10701,Y,N,N,N,N
1051,41,2,,N,금도끼복권방,14140306,,1,경기,양평군,,경기 양평군  용문로 812 1층,37.507256,127.63167,Y,Y,Y,Y,Y
1051,42,2,,N,금성24시편의점,14100397,031-858-0859,1,경기,양주시,,경기 양주시  화합로 1355,37.84405,127.06233,Y,Y,Y,Y,Y
1051,43,2,,N,주택복권방,14100211,031-429-8281,1,경기,안양시 동안구,,경기 안양시 동안구  흥안대로145번길 77 77,37.374129,126.95819,Y,N,Y,Y,Y
1051,45,2,,N,복권명당샘골점,14141417,,1,경기,안산시 상록구,,경기 안산시 상록구  본오로 20 102호,37.286702,126.86642,Y,Y,Y,Y,Y
1051,47,2,,N,복권나라,14100202,031-491-1211,1,경기,안산시 단원구,,경기 안산시 단원구  원본로 38,37.329925,126.79365,Y,N,N,N,N
1051,48,2,,N,드루아,14140817,,1,경기,안산시 단원구,,경기 안산시 단원구  대남로 9 103호,37.241778,126.58473,Y,Y,Y,Y,Y
1051,49,2,,N,천하명당,14190213,031-404-3280,1,경기,시흥시,,경기 시흥시  신천3길 26-1 1층1호,37.438902,126.78331,Y,N,Y,Y,Y
1051,50,2,,N,천하명당,14190213,031-404-3280,1,경기,시흥시,,경기 시흥시  신천3길 26-1 1층1호,37.438902,126.78331,Y,N,Y,Y,Y
1051,51,2,,N,천하명당복권방,14100118,031-246-1266,1,경기,수원시 팔달구,,경기 수원시 팔달구  매산로 2,37.266647,127.00188,Y,N,Y,Y,Y
1051,52,2,,N,장원로또,14130021,070-7622-3869,1,경기,수원시 영통구,,경기 수원시 영통구  중부대로246번길 10 1층 3호,37.274656,127.04236,Y,Y,Y,Y,Y
1051,53,2,,N,행운드림,14141276,031-733-3133,3,경기,성남시 중원구,,경기 성남시 중원구  제일로35번길 43 1층(성남동),37.431748,127.132289,N,Y,Y,Y,Y
1051,54,2,,N,현대사,14100022,031-716-2300,1,경기,성남시 분당구,,경기 성남시 분당구  미금일로 77 102호,37.345601,127.111081,Y,N,Y,Y,Y
1051,55,2,,N,아성슈퍼,14190019,032-654-0584,3,경기,부천시,,경기 부천시  부흥로 202,37.495855,126.764984,N,Y,Y,Y,N
1051,56,2,,N,아성슈퍼,14190019,032-654-0584,3,경기,부천시,,경기 부천시  부흥로 202,37.495855,126.764984,N,Y,Y,Y,N
1051,57,2,,N,문형리 슈퍼복권,14140605,,1,경기,광주시,,경기 광주시  오포로 423,37.340829,127.20392,Y,N,Y,Y,Y
1051,58,2,,N,행운드림,14141116,,3,경기,광주시,,경기 광주시  경충대로 746 1층 102호,37.355197,127.327489,N,Y,Y,Y,Y
1051,59,2,,N,로또명당 대박복권방,14140584,02-899-0645,3,경기,광명시,,경기 광명시  소하로 78 109호(소하동 신성프라자),37.44792,126.883351,Y,N,N,N,N
1051,60,2,,N,복권마을,14100125,02-2684-9187,1,경기,광명시,,경기 광명시  광화로 16 1층,37.473301,126.8496,Y,N,N,N,N
1051,61,2,,N,봉의산마트,14200039,033-242-2653,1,강원,춘천시,,강원 춘천시  춘천로 326 1층,37.882622,127.74874,Y,N,Y,Y,Y
1051,64,2,,N,현대마트,14340161,043-213-3982,3,충북,청주시 청원구,,충북 청주시 청원구  마산3길 6 마트,36.720747,127.539107,Y,N,N,N,N
1051,65,2,,N,대산슈퍼,14400033,041-557-3624,1,충남,천안시 동남구,,충남 천안시 동남구  복구정3길 1,36.770047,127.25019,Y,N,Y,Y,Y
1051,67,2,,N,비단복권,14440222,,1,충남,금산군,,충남 금산군  금산로 1536,36.110463,127.49162,Y,N,N,N,N
1051,68,2,,N,복권판매점,14440064,,1,충남,금산군,,충남 금산군  하마전로 35 제일세탁소,36.191055,127.47064,Y,Y,Y,Y,Y
1051,69,2,,N,그린로또복권,14440223,,1,충남,금산군,,충남 금산군  하마전로 56-1 그린홈마트,36.19076,127.46727,Y,Y,Y,Y,Y
1051,70,2,,N,자수정슈퍼,14500124,063-221-0188,1,전북,전주시 완산구,,전북 전주시 완산구  용머리로 152,35.805731,127.126932,Y,Y,Y,Y,Y
1051,71,2,,N,자수정슈퍼,14500124,063-221-0188,1,전북,전주시 완산구,,전북 전주시 완산구  용머리로 152,35.805731,127.126932,Y,Y,Y,Y,Y
1051,72,2,,N,또또복권방,14590006,063-835-4472,1,전북,익산시,,전북 익산시  고봉로32길 3,35.95981,126.97169,Y,N,Y,Y,Y
1051,74,2,,N,복권천지,14610014,061-681-5220,1,전남,여수시,,전남 여수시  흥국로 79,34.761923,127.6712,Y,N,Y,Y,Y
1051,75,2,,N,구례로또,14610086,061-783-0645,1,전남,구례군,,전남 구례군  구례읍 로터리길 2-1,35.208713,127.46478,Y,N,Y,Y,Y
1051,76,2,,N,NG24,14700094,054-977-2555,1,경북,칠곡군,,경북 칠곡군  북중리3길 59,36.079802,128.41185,Y,N,Y,Y,Y
1051,78,2,,N,소백산명당로또,14730003,,1,경북,영주시,,경북 영주시  소백로 1751,36.857638,128.52653,Y,N,N,N,N
1051,79,2,,N,노다지복권방,14740105,,1,경북,안동시,,경북 안동시  퇴계로 89-1,36.566536,128.72806,Y,Y,Y,Y,Y
1051,80,2,,N,잉크와복권,14790027,054-857-7809,1,경북,안동시,,경북 안동시  경동로 350,36.571863,128.69938,Y,Y,Y,Y,Y
1051,81,2,,N,로또판매점,14710074,054-535-8469,1,경북,상주시,,경북 상주시  상서문로 59,36.415231,128.15586,Y,N,Y,Y,Y
1051,83,2,,N,진교로또복권판매점,14820038,055-882-4454,3,경남,하동군,,경남 하동군  민다리길 76,35.028512,127.903042,N,Y,Y,Y,Y
1051,84,2,,N,리이지복권,14840200,,1,경남,창원시 성산구,,경남 창원시 성산구  동산로 156 1층 14호 삼익종합상가,35.221658,128.69341,Y,N,Y,Y,Y
1051,85,2,,N,로또복권 하대점,14800025,055-758-7106,1,경남,진주시,,경남 진주시  도동로 188,35.187031,128.12244,Y,Y,Y,Y,Y
1051,87,2,,N,빙그레 돈벼락 맞는곳,14830034,,1,경남,김해시,,경남 김해시  김해대로 910 좌측 복권판매점,35.293264,128.782964,Y,Y,Y,Y,Y
1051,88,2,,N,동홍코사마트,14910009,064-732-3546,1,제주,서귀포시,,제주 서귀포시  동홍서로 108,33.258666,126.56966,Y,Y,Y,Y,Y
1052,1,1,자동,Q,로또방,11110123,02-2675-5400,1,서울,영등포구,,서울 영등포구  영중로 12 에쉐르아이 시네마 쇼핑몰,37.517634,126.9065,Y,Y,Y,Y,Y
1052,18,1,수동,M,CU(수유대로점),21100264,02-990-4895,3,서울,강북구,,서울 강북구  노해로 121 두울빌딩,37.646048,127.024397,N,N,Y,Y,Y
1052,26,1,자동,Q,하프타임 과정로,12600276,051-751-4940,1,부산,수영구,,부산 수영구  과정로 42,35.175155,129.10773,Y,N,Y,Y,Y
1052,27,1,자동,Q,제일복권,12600360,051-243-7756,1,부산,서구,,부산 서구  충무대로255번길 9 충무쇼핑1층,35.093025,129.02326,Y,N,Y,Y,Y
1052,42,1,수동,M,장미유통,12800087,032-541-5708,1,인천,계양구,,인천 계양구  아나지로 394,37.525409,126.73491,Y,Y,Y,Y,Y
1052,43,1,반자동,B,현대슈퍼,12900090,062-371-3958,3,광주,서구,,광주 서구  상무대로 871,35.150524,126.857314,N,Y,Y,Y,Y
1052,46,1,수동,M,프렌드24시,12990031,070-4696-3920,1,광주,광산구,,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,35.220026,126.8423,Y,N,Y,Y,Y
1052,47,1,수동,M,프렌드24시,12990031,070-4696-3920,1,광주,광산구,,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,35.220026,126.8423,Y,N,Y,Y,Y
1052,48,1,수동,M,프렌드24시,12990031,070-4696-3920,1,광주,광산구,,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,35.220026,126.8423,Y,N,Y,Y,Y
1052,50,1,자동,Q,복권방,13000046,042-223-6100,1,대전,동구,,대전 동구  대전로 799,36.330687,127.43249,Y,N,Y,Y,Y
1052,114,1,자동,Q,로또복권 하대점,14800025,055-758-7106,1,경남,진주시,,경남 진주시  도동로 188,35.187031,128.12244,Y,Y,Y,Y,Y
1052,2,2,,N,복권전문점,11190090,02-912-4788,1,서울,성북구,,서울 성북구  돌곶이로27길 48,37.611178,127.05304,Y,Y,Y,Y,Y
1052,3,2,,N,태광통신,11190231,02-919-3201,1,서울,성북구,,서울 성북구  동소문로 248 105동 1층 1호,37.603306,127.0241,Y,N,Y,Y,Y
1052,4,2,,N,가로판매점,11110092,02-534-0543,1,서울,서초구,,서울 서초구  동작대로 118,37.486999,126.982536,Y,N,N,N,N
1052,5,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1052,6,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1052,7,2,,N,꿀팁 복권명당,11140884,,1,서울,서초구,,서울 서초구  과천대로 946 1층7호,37.4749,126.98213,Y,N,Y,Y,Y
1052,8,2,,N,꿀팁 복권명당,11140884,,1,서울,서초구,,서울 서초구  과천대로 946 1층7호,37.4749,126.98213,Y,N,Y,Y,Y
1052,9,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
1052,10,2,,N,꿀팁 복권명당,11140884,,1,서울,서초구,,서울 서초구  과천대로 946 1층7호,37.4749,126.98213,Y,N,Y,Y,Y
1052,11,2,,N,굿타임,11100618,070-8274-8967,1,서울,서대문구,,서울 서대문구  연희로 36,37.579142,126.92357,Y,N,Y,Y,Y
1052,12,2,,N,천하명당복권방,11101692,02-3472-1451,1,서울,동작구,,서울 동작구  동작대로7길 11,37.479813,126.980957,Y,N,Y,Y,Y
1052,13,2,,N,도깨비로또명당,11140237,,1,서울,도봉구,,서울 도봉구  도당로 77 1층,37.664864,127.03574,Y,N,Y,Y,Y
1052,14,2,,N,로또수락산점,11110256,02-939-3352,1,서울,노원구,,서울 노원구  동일로 1689 대덕하이베라스101호,37.679121,127.05494,Y,Y,Y,Y,Y
1052,15,2,,N,가로판매점,11101174,02-588-6999,1,서울,관악구,,서울 관악구  과천대로 955,37.475956,126.98117,Y,N,Y,Y,Y
1052,16,2,,N,9TO5공항점,11190155,02-2666-0250,1,서울,강서구,,서울 강서구  송정로 61 1층,37.560262,126.80984,Y,Y,Y,Y,Y
1052,17,2,,N,화곡본마트,11100506,02-2690-7282,1,서울,강서구,,서울 강서구  까치산로4길 3,37.5425,126.84414,Y,N,N,N,N
1052,19,2,,N,삼정그린환경,11100232,02-482-6766,1,서울,강동구,,서울 강동구  양재대로 1355 오스카상가136호,37.527395,127.13561,Y,N,Y,Y,Y
1052,20,2,,N,거제로또판매점,12640071,,1,부산,연제구,,부산 연제구  거제시장로14번길 28 (주)거제시장 112호120호,35.181918,129.0728,Y,N,Y,Y,Y
1052,21,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
1052,22,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
1052,23,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
1052,24,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
1052,25,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
1052,28,2,,N,금샘,12640164,,1,부산,사상구,,부산 사상구  사상로 269,35.164252,128.97965,Y,N,Y,Y,Y
1052,29,2,,N,스파편의점,12600211,051-327-1642,1,부산,사상구,,부산 사상구  가야대로 288 창조상가106호,35.150007,129.00408,Y,N,Y,Y,Y
1052,30,2,,N,돈벼락맞는곳 부산서면점,12690019,051-819-5349,1,부산,부산진구,,부산 부산진구  서전로 18-1,35.157588,129.06167,Y,Y,Y,Y,Y
1052,31,2,,N,천하명당초량점,12600057,051-465-9497,1,부산,동구,,부산 동구  중앙대로221번길 3,35.11688,129.0401,Y,N,Y,Y,Y
1052,32,2,,N,부일카서비스,12600054,051-637-7747,1,부산,동구,,부산 동구  자성로133번길 35,35.140055,129.06305,Y,N,Y,Y,Y
1052,33,2,,N,오륜,12640081,,1,부산,금정구,,부산 금정구  체육공원로 591 복권판매점,35.293456,129.11123,Y,N,Y,Y,Y
1052,34,2,,N,부산외대 지안점,12640381,,3,부산,금정구,,부산 금정구  금샘로 497 경원아파트 1층 상가,35.26712,129.083829,N,Y,Y,Y,Y
1052,35,2,,N,일등복권편의점,12710129,053-522-6808,1,대구,달서구,,대구 달서구  대명천로 220 1층,35.842204,128.53619,Y,Y,Y,Y,Y
